x, y, theta, stamp, 
3.670288324356079, 3.2226641178131104, 0.05067309743508378, 1770944544471219726, 
3.6768200397491455, 3.222951889038086, 0.050626830052966386, 1770944544563139335, 
3.683640956878662, 3.2230825424194336, 0.05058751878671003, 1770944544663678807, 
3.690345287322998, 3.2236244678497314, 0.04939585162465314, 1770944544761807395, 
3.697810411453247, 3.223914384841919, 0.04889968248232592, 1770944544870926492, 
3.7041563987731934, 3.224146842956543, 0.050703639336819414, 1770944544963864006, 
3.7100744247436523, 3.224390745162964, 0.04807215559668898, 1770944545063689269, 
3.7163002490997314, 3.2247304916381836, 0.04762415092859149, 1770944545160934501, 
3.72326397895813, 3.224998950958252, 0.047164505773724365, 1770944545271738661, 
3.7290377616882324, 3.22512149810791, 0.046361490207460214, 1770944545363319420, 
3.734697103500366, 3.2253835201263428, 0.04653172692863603, 1770944545463758334, 
3.7403156757354736, 3.225576162338257, 0.04617553302037714, 1770944545561169861, 
3.746549367904663, 3.2258846759796143, 0.045447387393698156, 1770944545671855717, 
3.7517664432525635, 3.2260677814483643, 0.04537658021095373, 1770944545763155739, 
3.7574751377105713, 3.226393461227417, 0.0454833894008012, 1770944545863866900, 
3.762763023376465, 3.2266454696655273, 0.04536655721654294, 1770944545960990969, 
3.769110679626465, 3.226896047592163, 0.0438370549031733, 1770944546071384985, 
3.7738146781921387, 3.22731614112854, 0.04525256941484878, 1770944546163131171, 
3.7790637016296387, 3.2275540828704834, 0.04594398438681912, 1770944546263698723, 
3.784358501434326, 3.2277071475982666, 0.04466389835949571, 1770944546372150949, 
3.789216995239258, 3.2279179096221924, 0.043541910108202866, 1770944546471352218, 
3.7937209606170654, 3.2280423641204834, 0.04262491545705312, 1770944546563734112, 
3.798582077026367, 3.2283947467803955, 0.042575323591788575, 1770944546663714808, 
3.8032126426696777, 3.228543758392334, 0.04106466636688253, 1770944546761824821, 
3.808616876602173, 3.2288599014282227, 0.04061002243648825, 1770944546871341876, 
3.812626361846924, 3.2290124893188477, 0.04147404997434183, 1770944546963511993, 
3.816643714904785, 3.2291252613067627, 0.03937569172302845, 1770944547063809545, 
3.820681571960449, 3.2291829586029053, 0.03945910830478626, 1770944547160969843, 
3.8246617317199707, 3.229339122772217, 0.03882203536533115, 1770944547253776597, 
3.8293302059173584, 3.229581356048584, 0.038877117474176985, 1770944547363692812, 
3.833472490310669, 3.2296884059906006, 0.038009965368190846, 1770944547463725432, 
3.837775468826294, 3.2297611236572266, 0.03703408545455073, 1770944547561277797, 
3.841560125350952, 3.229971170425415, 0.039026097750616384, 1770944547671364679, 
3.844839572906494, 3.2300291061401367, 0.03904923280162633, 1770944547751023754, 
3.849602222442627, 3.2301816940307617, 0.03828509708493399, 1770944547863768336, 
3.8526079654693604, 3.230386734008789, 0.03717190351086877, 1770944547961787297, 
3.856480598449707, 3.2304186820983887, 0.03565481224917236, 1770944548071766487, 
3.860056161880493, 3.230525255203247, 0.03395726602961087, 1770944548163151030, 
3.863288164138794, 3.230746269226074, 0.0349350246371721, 1770944548263893838, 
3.8666772842407227, 3.2308402061462402, 0.0351119483135651, 1770944548361831618, 
3.870387077331543, 3.23087739944458, 0.0349476689597848, 1770944548471415733, 
3.8735191822052, 3.2310709953308105, 0.03508476054872068, 1770944548562936433, 
3.8765835762023926, 3.2312047481536865, 0.03450064970211454, 1770944548663712111, 
3.8797495365142822, 3.231194257736206, 0.0349047482345325, 1770944548760934670, 
